rel_time_ms,sensor,value
4500.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
4500.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
4500.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
4500.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
4500.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
4500.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
4600.0,Illuminance.Room518a_Ceiling,1153.33
4600.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
4600.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
4600.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
4600.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
4600.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
4600.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
4600.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
4600.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
4700.0,Illuminance.Room518a_Ceiling,1153.33
