rel_time_ms,sensor,value
23249.32,sensor.arbeitsplatz_helligkeit,753.0
23350.47,sensor.arbeitsplatz_helligkeit,753.0
23451.65,sensor.arbeitsplatz_helligkeit,753.0
23552.84,sensor.arbeitsplatz_helligkeit,753.0
23654.02,sensor.arbeitsplatz_helligkeit,753.0
23754.75,sensor.arbeitsplatz_helligkeit,753.0
23855.81,sensor.arbeitsplatz_helligkeit,753.0
23956.63,sensor.arbeitsplatz_helligkeit,753.0
24057.85,sensor.arbeitsplatz_helligkeit,753.0
24159.05,sensor.arbeitsplatz_helligkeit,753.0
24260.23,sensor.arbeitsplatz_helligkeit,753.0
24361.25,sensor.arbeitsplatz_helligkeit,753.0
24462.41,sensor.arbeitsplatz_helligkeit,753.0
24563.6,sensor.arbeitsplatz_helligkeit,753.0
24664.76,sensor.arbeitsplatz_helligkeit,753.0
24765.86,sensor.arbeitsplatz_helligkeit,753.0
24866.44,sensor.arbeitsplatz_helligkeit,753.0
24966.97,sensor.arbeitsplatz_helligkeit,753.0
25068.02,sensor.arbeitsplatz_helligkeit,753.0
25169.2,sensor.arbeitsplatz_helligkeit,753.0
25270.4,sensor.arbeitsplatz_helligkeit,753.0
25370.73,sensor.arbeitsplatz_helligkeit,753.0
25471.85,sensor.arbeitsplatz_helligkeit,753.0
25572.78,sensor.arbeitsplatz_helligkeit,753.0
25673.72,sensor.arbeitsplatz_helligkeit,753.0
25773.95,sensor.arbeitsplatz_helligkeit,753.0
25875.17,sensor.arbeitsplatz_helligkeit,753.0
25976.33,sensor.arbeitsplatz_helligkeit,753.0
26076.88,sensor.arbeitsplatz_helligkeit,753.0
26177.97,sensor.arbeitsplatz_helligkeit,753.0
26279.13,sensor.arbeitsplatz_helligkeit,753.0
26380.27,sensor.arbeitsplatz_helligkeit,753.0
26481.41,sensor.arbeitsplatz_helligkeit,752.0
26582.56,sensor.arbeitsplatz_helligkeit,752.0
26683.71,sensor.arbeitsplatz_helligkeit,752.0
26784.93,sensor.arbeitsplatz_helligkeit,752.0
26885.34,sensor.arbeitsplatz_helligkeit,752.0
26985.68,sensor.arbeitsplatz_helligkeit,752.0
27086.15,sensor.arbeitsplatz_helligkeit,752.0
27187.31,sensor.arbeitsplatz_helligkeit,752.0
27288.57,sensor.arbeitsplatz_helligkeit,752.0
27389.76,sensor.arbeitsplatz_helligkeit,752.0
27490.92,sensor.arbeitsplatz_helligkeit,752.0
27591.16,sensor.arbeitsplatz_helligkeit,752.0
27692.35,sensor.arbeitsplatz_helligkeit,752.0
27793.51,sensor.arbeitsplatz_helligkeit,752.0
27894.69,sensor.arbeitsplatz_helligkeit,752.0
27995.89,sensor.arbeitsplatz_helligkeit,752.0
28097.08,sensor.arbeitsplatz_helligkeit,752.0
28197.75,sensor.arbeitsplatz_helligkeit,752.0
28298.94,sensor.arbeitsplatz_helligkeit,752.0
28400.1,sensor.arbeitsplatz_helligkeit,753.0
28501.49,sensor.arbeitsplatz_helligkeit,753.0
28602.79,sensor.arbeitsplatz_helligkeit,753.0
28703.38,sensor.arbeitsplatz_helligkeit,753.0
28804.6,sensor.arbeitsplatz_helligkeit,753.0
28905.81,sensor.arbeitsplatz_helligkeit,753.0
29007.01,sensor.arbeitsplatz_helligkeit,753.0
29108.14,sensor.arbeitsplatz_helligkeit,753.0
29209.04,sensor.arbeitsplatz_helligkeit,753.0
29310.23,sensor.arbeitsplatz_helligkeit,753.0
29411.41,sensor.arbeitsplatz_helligkeit,753.0
29512.13,sensor.arbeitsplatz_helligkeit,753.0
29612.49,sensor.arbeitsplatz_helligkeit,753.0
29713.44,sensor.arbeitsplatz_helligkeit,753.0
29814.64,sensor.arbeitsplatz_helligkeit,753.0
29915.72,sensor.arbeitsplatz_helligkeit,753.0
