rel_time_ms,sensor,value
5200.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
5200.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
5300.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
5300.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
5300.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
5300.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
5300.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
5300.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
5300.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
5300.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
5400.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
5400.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
5400.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
5400.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
5400.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
5400.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
5400.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
5400.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
5500.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
5500.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
5500.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
5500.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
5500.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
5500.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
5500.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
5500.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
5600.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
5600.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
5600.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
5600.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
5600.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
5600.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
5600.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
5600.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
5700.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
5700.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
5700.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
5700.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
5700.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
5700.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
5700.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
5700.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
5800.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
5800.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
5800.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
5800.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
5800.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
5800.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
5800.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
5800.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
5900.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
5900.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
5900.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
5900.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
5900.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
5900.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
5900.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
5900.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
6000.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
6000.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
6000.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
6000.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
6000.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
6000.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
6000.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
6000.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
6100.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
6100.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
6100.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
6100.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
6100.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
6100.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
6100.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
6100.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
6200.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
6200.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
6200.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
6200.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
6200.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
6200.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
6200.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
6200.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
6300.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
6300.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
6300.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
6300.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
6300.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
6300.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
6300.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
6300.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
6400.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
6400.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
6400.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
6400.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
6400.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
6400.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
6400.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
6400.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
6500.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
6500.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
6500.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
6500.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
6500.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
6500.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
6500.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
6500.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
6600.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
6600.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
6600.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
6600.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
6600.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
6600.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
6600.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
6600.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
6700.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
6700.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
6700.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
6700.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
6700.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
6700.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
6700.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
6700.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
6800.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
6800.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
6800.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
6800.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
6800.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
6800.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
6800.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
6800.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
6900.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
6900.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
6900.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
6900.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
6900.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
6900.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
6900.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
6900.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
7000.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
7000.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
7000.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
7000.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
7000.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
7000.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
7000.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
7000.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
7100.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
7100.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
7100.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
7100.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
7100.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
7100.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
7100.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
7100.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
7200.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
7200.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
7200.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
7200.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
7200.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
7200.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
7200.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
7200.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
7300.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
7300.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
7300.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
7300.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
7300.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
7300.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
7300.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
7300.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
7400.0,Illuminance.Room518a_Ceiling,998.33
7400.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
7400.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
7400.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
7400.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
7400.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
7400.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
7400.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
7400.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
7500.0,Illuminance.Room518a_Ceiling,998.33
7500.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
7500.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
7500.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
7500.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
7500.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
7500.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
7500.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
7500.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
7600.0,Illuminance.Room518a_Ceiling,998.33
7600.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
7600.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
7600.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
7600.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
7600.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
7600.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
7600.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
7600.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
7700.0,Illuminance.Room518a_Ceiling,998.33
7700.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
7700.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
7700.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
7700.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
7700.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
7700.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
7700.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
7700.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
7800.0,Illuminance.Room518a_Ceiling,998.33
7800.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
7800.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
7800.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
7800.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
7800.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
7800.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
7800.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
7800.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
7900.0,Illuminance.Room518a_Ceiling,998.33
7900.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
7900.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
7900.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
7900.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
7900.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
7900.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
7900.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
7900.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
8000.0,Illuminance.Room518a_Ceiling,998.33
8000.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
8000.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
8000.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
8000.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
8000.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
8000.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
8000.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
8000.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
8100.0,Illuminance.Room518a_Ceiling,998.33
8100.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
8100.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
8100.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
8100.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
8100.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
8100.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
8100.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
8100.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
8200.0,Illuminance.Room518a_Ceiling,998.33
8200.0,TSL1_LowerScreen_spec.Room518a_WP1,6600.0
8200.0,TSL1_LowerScreen_spec.Room518a_WP2,6966.0
8200.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
8200.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
8200.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
8200.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
8200.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
8200.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
8300.0,Illuminance.Room518a_Ceiling,998.33
8300.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
8300.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
8300.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
8300.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
8300.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
8300.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
8300.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
8300.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
8400.0,Illuminance.Room518a_Ceiling,998.33
8400.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
8400.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
8400.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
8400.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
8400.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
8400.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
8400.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
8400.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
8500.0,Illuminance.Room518a_Ceiling,998.33
8500.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
8500.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
8500.0,TSL2_Keyboard_spec.Room518a_WP1,13005.0
8500.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
8500.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
8500.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
8500.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
8500.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
8600.0,Illuminance.Room518a_Ceiling,998.33
8600.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
8600.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
8600.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
8600.0,TSL2_Keyboard_spec.Room518a_WP2,5372.0
8600.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
8600.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
8600.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
8600.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
8700.0,Illuminance.Room518a_Ceiling,998.33
8700.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
8700.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
8700.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
8700.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
8700.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
8700.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
8700.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
8700.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
8800.0,Illuminance.Room518a_Ceiling,998.33
8800.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
8800.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
8800.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
8800.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
8800.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
8800.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
8800.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
8800.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
8900.0,Illuminance.Room518a_Ceiling,998.33
8900.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
8900.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
8900.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
8900.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
8900.0,TSL3_UpperScreen_spec.Room518a_WP1,9491.0
8900.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
8900.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
8900.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
9000.0,Illuminance.Room518a_Ceiling,998.33
9000.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
9000.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
9000.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
9000.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
9000.0,TSL3_UpperScreen_spec.Room518a_WP1,9522.0
9000.0,TSL3_UpperScreen_spec.Room518a_WP2,5835.0
9000.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
9000.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
9100.0,Illuminance.Room518a_Ceiling,998.33
9100.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
9100.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
9100.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
9100.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
9100.0,TSL3_UpperScreen_spec.Room518a_WP1,9522.0
9100.0,TSL3_UpperScreen_spec.Room518a_WP2,5890.0
9100.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
9100.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
9200.0,Illuminance.Room518a_Ceiling,998.33
9200.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
9200.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
9200.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
9200.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
9200.0,TSL3_UpperScreen_spec.Room518a_WP1,9522.0
9200.0,TSL3_UpperScreen_spec.Room518a_WP2,5890.0
9200.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
9200.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
9300.0,Illuminance.Room518a_Ceiling,998.33
9300.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
9300.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
9300.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
9300.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
9300.0,TSL3_UpperScreen_spec.Room518a_WP1,9522.0
9300.0,TSL3_UpperScreen_spec.Room518a_WP2,5890.0
9300.0,TSL4_UpperScreen_spec.Room518a_WP1,9353.0
9300.0,TSL4_UpperScreen_spec.Room518a_WP2,8985.0
9400.0,Illuminance.Room518a_Ceiling,998.33
9400.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
9400.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
9400.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
9400.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
9400.0,TSL3_UpperScreen_spec.Room518a_WP1,9522.0
9400.0,TSL3_UpperScreen_spec.Room518a_WP2,5890.0
9400.0,TSL4_UpperScreen_spec.Room518a_WP1,9386.0
9400.0,TSL4_UpperScreen_spec.Room518a_WP2,9016.0
9500.0,Illuminance.Room518a_Ceiling,998.33
9500.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
9500.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
9500.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
9500.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
9500.0,TSL3_UpperScreen_spec.Room518a_WP1,9522.0
9500.0,TSL3_UpperScreen_spec.Room518a_WP2,5890.0
9500.0,TSL4_UpperScreen_spec.Room518a_WP1,9386.0
9500.0,TSL4_UpperScreen_spec.Room518a_WP2,9016.0
9600.0,Illuminance.Room518a_Ceiling,998.33
9600.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
9600.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
9600.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
9600.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
9600.0,TSL3_UpperScreen_spec.Room518a_WP1,9522.0
9600.0,TSL3_UpperScreen_spec.Room518a_WP2,5890.0
9600.0,TSL4_UpperScreen_spec.Room518a_WP1,9386.0
9600.0,TSL4_UpperScreen_spec.Room518a_WP2,9016.0
9700.0,Illuminance.Room518a_Ceiling,998.33
9700.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
9700.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
9700.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
9700.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
9700.0,TSL3_UpperScreen_spec.Room518a_WP1,9522.0
9700.0,TSL3_UpperScreen_spec.Room518a_WP2,5890.0
9700.0,TSL4_UpperScreen_spec.Room518a_WP1,9386.0
9700.0,TSL4_UpperScreen_spec.Room518a_WP2,9016.0
9800.0,Illuminance.Room518a_Ceiling,998.33
9800.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
9800.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
9800.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
9800.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
9800.0,TSL3_UpperScreen_spec.Room518a_WP1,9522.0
9800.0,TSL3_UpperScreen_spec.Room518a_WP2,5890.0
9800.0,TSL4_UpperScreen_spec.Room518a_WP1,9386.0
9800.0,TSL4_UpperScreen_spec.Room518a_WP2,9016.0
9900.0,Illuminance.Room518a_Ceiling,998.33
9900.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
9900.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
9900.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
9900.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
9900.0,TSL3_UpperScreen_spec.Room518a_WP1,9522.0
9900.0,TSL3_UpperScreen_spec.Room518a_WP2,5890.0
9900.0,TSL4_UpperScreen_spec.Room518a_WP1,9386.0
9900.0,TSL4_UpperScreen_spec.Room518a_WP2,9016.0
10000.0,Illuminance.Room518a_Ceiling,998.33
10000.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
10000.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
10000.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
10000.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
10000.0,TSL3_UpperScreen_spec.Room518a_WP1,9522.0
10000.0,TSL3_UpperScreen_spec.Room518a_WP2,5890.0
10000.0,TSL4_UpperScreen_spec.Room518a_WP1,9386.0
10000.0,TSL4_UpperScreen_spec.Room518a_WP2,9016.0
10100.0,Illuminance.Room518a_Ceiling,998.33
10100.0,TSL1_LowerScreen_spec.Room518a_WP1,6618.0
10100.0,TSL1_LowerScreen_spec.Room518a_WP2,7060.0
10100.0,TSL2_Keyboard_spec.Room518a_WP1,13045.0
10100.0,TSL2_Keyboard_spec.Room518a_WP2,5382.0
10100.0,TSL3_UpperScreen_spec.Room518a_WP1,9522.0
10100.0,TSL3_UpperScreen_spec.Room518a_WP2,5890.0
