rel_time_ms,sensor,value
9588.35,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
9588.35,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
9689.55,Illuminance.Room518a_Ceiling,196.67
9689.55,TSL1_LowerScreen_spec.Room518a_WP1,685.0
9689.55,TSL1_LowerScreen_spec.Room518a_WP2,873.0
9689.55,TSL2_Keyboard_spec.Room518a_WP1,1455.0
9689.55,TSL2_Keyboard_spec.Room518a_WP2,792.0
9689.55,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
9689.55,TSL3_UpperScreen_spec.Room518a_WP2,696.0
9689.55,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
9689.55,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
9790.41,Illuminance.Room518a_Ceiling,196.67
9790.41,TSL1_LowerScreen_spec.Room518a_WP1,685.0
9790.41,TSL1_LowerScreen_spec.Room518a_WP2,873.0
9790.41,TSL2_Keyboard_spec.Room518a_WP1,1455.0
9790.41,TSL2_Keyboard_spec.Room518a_WP2,792.0
9790.41,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
9790.41,TSL3_UpperScreen_spec.Room518a_WP2,696.0
9790.41,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
9790.41,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
9891.56,Illuminance.Room518a_Ceiling,196.67
9891.56,TSL1_LowerScreen_spec.Room518a_WP1,685.0
9891.56,TSL1_LowerScreen_spec.Room518a_WP2,873.0
9891.56,TSL2_Keyboard_spec.Room518a_WP1,1455.0
9891.56,TSL2_Keyboard_spec.Room518a_WP2,792.0
9891.56,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
9891.56,TSL3_UpperScreen_spec.Room518a_WP2,696.0
9891.56,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
9891.56,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
9992.77,Illuminance.Room518a_Ceiling,196.67
9992.77,TSL1_LowerScreen_spec.Room518a_WP1,685.0
9992.77,TSL1_LowerScreen_spec.Room518a_WP2,873.0
9992.77,TSL2_Keyboard_spec.Room518a_WP1,1455.0
9992.77,TSL2_Keyboard_spec.Room518a_WP2,792.0
9992.77,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
9992.77,TSL3_UpperScreen_spec.Room518a_WP2,696.0
9992.77,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
9992.77,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
10093.98,Illuminance.Room518a_Ceiling,196.67
10093.98,TSL1_LowerScreen_spec.Room518a_WP1,685.0
10093.98,TSL1_LowerScreen_spec.Room518a_WP2,873.0
10093.98,TSL2_Keyboard_spec.Room518a_WP1,1455.0
10093.98,TSL2_Keyboard_spec.Room518a_WP2,792.0
10093.98,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
10093.98,TSL3_UpperScreen_spec.Room518a_WP2,696.0
10093.98,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
10093.98,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
10195.19,Illuminance.Room518a_Ceiling,196.67
10195.19,TSL1_LowerScreen_spec.Room518a_WP1,685.0
10195.19,TSL1_LowerScreen_spec.Room518a_WP2,873.0
10195.19,TSL2_Keyboard_spec.Room518a_WP1,1455.0
10195.19,TSL2_Keyboard_spec.Room518a_WP2,792.0
10195.19,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
10195.19,TSL3_UpperScreen_spec.Room518a_WP2,696.0
10195.19,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
10195.19,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
10296.39,Illuminance.Room518a_Ceiling,196.67
10296.39,TSL1_LowerScreen_spec.Room518a_WP1,685.0
10296.39,TSL1_LowerScreen_spec.Room518a_WP2,873.0
10296.39,TSL2_Keyboard_spec.Room518a_WP1,1455.0
10296.39,TSL2_Keyboard_spec.Room518a_WP2,792.0
10296.39,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
10296.39,TSL3_UpperScreen_spec.Room518a_WP2,696.0
10296.39,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
10296.39,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
10396.7,Illuminance.Room518a_Ceiling,196.67
10396.7,TSL1_LowerScreen_spec.Room518a_WP1,685.0
10396.7,TSL1_LowerScreen_spec.Room518a_WP2,873.0
10396.7,TSL2_Keyboard_spec.Room518a_WP1,1455.0
10396.7,TSL2_Keyboard_spec.Room518a_WP2,792.0
10396.7,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
10396.7,TSL3_UpperScreen_spec.Room518a_WP2,696.0
10396.7,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
10396.7,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
10497.9,Illuminance.Room518a_Ceiling,196.67
10497.9,TSL1_LowerScreen_spec.Room518a_WP1,685.0
10497.9,TSL1_LowerScreen_spec.Room518a_WP2,873.0
10497.9,TSL2_Keyboard_spec.Room518a_WP1,1455.0
10497.9,TSL2_Keyboard_spec.Room518a_WP2,792.0
10497.9,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
10497.9,TSL3_UpperScreen_spec.Room518a_WP2,696.0
10497.9,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
10497.9,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
10599.05,Illuminance.Room518a_Ceiling,196.67
10599.05,TSL1_LowerScreen_spec.Room518a_WP1,685.0
10599.05,TSL1_LowerScreen_spec.Room518a_WP2,873.0
10599.05,TSL2_Keyboard_spec.Room518a_WP1,1455.0
10599.05,TSL2_Keyboard_spec.Room518a_WP2,792.0
10599.05,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
10599.05,TSL3_UpperScreen_spec.Room518a_WP2,696.0
10599.05,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
10599.05,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
10700.25,Illuminance.Room518a_Ceiling,196.67
10700.25,TSL1_LowerScreen_spec.Room518a_WP1,685.0
10700.25,TSL1_LowerScreen_spec.Room518a_WP2,873.0
10700.25,TSL2_Keyboard_spec.Room518a_WP1,1455.0
10700.25,TSL2_Keyboard_spec.Room518a_WP2,792.0
10700.25,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
10700.25,TSL3_UpperScreen_spec.Room518a_WP2,696.0
10700.25,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
10700.25,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
10801.44,Illuminance.Room518a_Ceiling,196.67
10801.44,TSL1_LowerScreen_spec.Room518a_WP1,685.0
10801.44,TSL1_LowerScreen_spec.Room518a_WP2,873.0
10801.44,TSL2_Keyboard_spec.Room518a_WP1,1455.0
10801.44,TSL2_Keyboard_spec.Room518a_WP2,792.0
10801.44,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
10801.44,TSL3_UpperScreen_spec.Room518a_WP2,696.0
10801.44,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
10801.44,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
10902.58,Illuminance.Room518a_Ceiling,196.67
10902.58,TSL1_LowerScreen_spec.Room518a_WP1,685.0
10902.58,TSL1_LowerScreen_spec.Room518a_WP2,873.0
10902.58,TSL2_Keyboard_spec.Room518a_WP1,1455.0
10902.58,TSL2_Keyboard_spec.Room518a_WP2,792.0
10902.58,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
10902.58,TSL3_UpperScreen_spec.Room518a_WP2,696.0
10902.58,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
10902.58,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
11003.79,Illuminance.Room518a_Ceiling,196.67
11003.79,TSL1_LowerScreen_spec.Room518a_WP1,685.0
11003.79,TSL1_LowerScreen_spec.Room518a_WP2,873.0
11003.79,TSL2_Keyboard_spec.Room518a_WP1,1455.0
11003.79,TSL2_Keyboard_spec.Room518a_WP2,792.0
11003.79,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
11003.79,TSL3_UpperScreen_spec.Room518a_WP2,696.0
11003.79,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
11003.79,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
11104.21,Illuminance.Room518a_Ceiling,196.67
11104.21,TSL1_LowerScreen_spec.Room518a_WP1,685.0
11104.21,TSL1_LowerScreen_spec.Room518a_WP2,873.0
11104.21,TSL2_Keyboard_spec.Room518a_WP1,1455.0
11104.21,TSL2_Keyboard_spec.Room518a_WP2,792.0
11104.21,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
11104.21,TSL3_UpperScreen_spec.Room518a_WP2,696.0
11104.21,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
11104.21,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
11205.33,Illuminance.Room518a_Ceiling,196.67
11205.33,TSL1_LowerScreen_spec.Room518a_WP1,685.0
11205.33,TSL1_LowerScreen_spec.Room518a_WP2,873.0
11205.33,TSL2_Keyboard_spec.Room518a_WP1,1455.0
11205.33,TSL2_Keyboard_spec.Room518a_WP2,792.0
11205.33,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
11205.33,TSL3_UpperScreen_spec.Room518a_WP2,696.0
11205.33,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
11205.33,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
11306.45,Illuminance.Room518a_Ceiling,196.67
11306.45,TSL1_LowerScreen_spec.Room518a_WP1,685.0
11306.45,TSL1_LowerScreen_spec.Room518a_WP2,873.0
11306.45,TSL2_Keyboard_spec.Room518a_WP1,1455.0
11306.45,TSL2_Keyboard_spec.Room518a_WP2,792.0
11306.45,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
11306.45,TSL3_UpperScreen_spec.Room518a_WP2,696.0
11306.45,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
11306.45,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
11406.98,Illuminance.Room518a_Ceiling,196.67
11406.98,TSL1_LowerScreen_spec.Room518a_WP1,701.0
11406.98,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
11406.98,TSL2_Keyboard_spec.Room518a_WP1,1455.0
11406.98,TSL2_Keyboard_spec.Room518a_WP2,792.0
11406.98,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
11406.98,TSL3_UpperScreen_spec.Room518a_WP2,696.0
11406.98,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
11406.98,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
11508.17,Illuminance.Room518a_Ceiling,196.67
11508.17,TSL1_LowerScreen_spec.Room518a_WP1,701.0
11508.17,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
11508.17,TSL2_Keyboard_spec.Room518a_WP1,1455.0
11508.17,TSL2_Keyboard_spec.Room518a_WP2,792.0
11508.17,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
11508.17,TSL3_UpperScreen_spec.Room518a_WP2,696.0
11508.17,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
11508.17,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
11609.35,Illuminance.Room518a_Ceiling,196.67
11609.35,TSL1_LowerScreen_spec.Room518a_WP1,701.0
11609.35,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
11609.35,TSL2_Keyboard_spec.Room518a_WP1,1455.0
11609.35,TSL2_Keyboard_spec.Room518a_WP2,792.0
11609.35,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
11609.35,TSL3_UpperScreen_spec.Room518a_WP2,696.0
11609.35,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
11609.35,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
11710.1,Illuminance.Room518a_Ceiling,196.67
11710.1,TSL1_LowerScreen_spec.Room518a_WP1,701.0
11710.1,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
11710.1,TSL2_Keyboard_spec.Room518a_WP1,1455.0
11710.1,TSL2_Keyboard_spec.Room518a_WP2,792.0
11710.1,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
11710.1,TSL3_UpperScreen_spec.Room518a_WP2,696.0
11710.1,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
11710.1,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
11810.23,Illuminance.Room518a_Ceiling,196.67
11810.23,TSL1_LowerScreen_spec.Room518a_WP1,701.0
11810.23,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
11810.23,TSL2_Keyboard_spec.Room518a_WP1,1455.0
11810.23,TSL2_Keyboard_spec.Room518a_WP2,792.0
11810.23,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
11810.23,TSL3_UpperScreen_spec.Room518a_WP2,696.0
11810.23,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
11810.23,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
11911.39,Illuminance.Room518a_Ceiling,196.67
11911.39,TSL1_LowerScreen_spec.Room518a_WP1,701.0
11911.39,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
11911.39,TSL2_Keyboard_spec.Room518a_WP1,1455.0
11911.39,TSL2_Keyboard_spec.Room518a_WP2,792.0
11911.39,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
11911.39,TSL3_UpperScreen_spec.Room518a_WP2,696.0
11911.39,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
11911.39,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
12011.75,Illuminance.Room518a_Ceiling,196.67
12011.75,TSL1_LowerScreen_spec.Room518a_WP1,701.0
12011.75,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
12011.75,TSL2_Keyboard_spec.Room518a_WP1,1485.0
12011.75,TSL2_Keyboard_spec.Room518a_WP2,3103.0
12011.75,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
12011.75,TSL3_UpperScreen_spec.Room518a_WP2,696.0
12011.75,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
12011.75,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
12112.94,Illuminance.Room518a_Ceiling,196.67
12112.94,TSL1_LowerScreen_spec.Room518a_WP1,701.0
12112.94,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
12112.94,TSL2_Keyboard_spec.Room518a_WP1,1485.0
12112.94,TSL2_Keyboard_spec.Room518a_WP2,3103.0
12112.94,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
12112.94,TSL3_UpperScreen_spec.Room518a_WP2,696.0
12112.94,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
12112.94,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
12213.29,Illuminance.Room518a_Ceiling,196.67
12213.29,TSL1_LowerScreen_spec.Room518a_WP1,701.0
12213.29,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
12213.29,TSL2_Keyboard_spec.Room518a_WP1,1485.0
12213.29,TSL2_Keyboard_spec.Room518a_WP2,3103.0
12213.29,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
12213.29,TSL3_UpperScreen_spec.Room518a_WP2,696.0
12213.29,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
12213.29,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
12314.44,Illuminance.Room518a_Ceiling,196.67
12314.44,TSL1_LowerScreen_spec.Room518a_WP1,701.0
12314.44,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
12314.44,TSL2_Keyboard_spec.Room518a_WP1,1485.0
12314.44,TSL2_Keyboard_spec.Room518a_WP2,3103.0
12314.44,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
12314.44,TSL3_UpperScreen_spec.Room518a_WP2,696.0
12314.44,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
12314.44,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
12415.64,Illuminance.Room518a_Ceiling,196.67
12415.64,TSL1_LowerScreen_spec.Room518a_WP1,701.0
12415.64,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
12415.64,TSL2_Keyboard_spec.Room518a_WP1,1485.0
12415.64,TSL2_Keyboard_spec.Room518a_WP2,3103.0
12415.64,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
12415.64,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
12415.64,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
12415.64,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
12516.79,Illuminance.Room518a_Ceiling,196.67
12516.79,TSL1_LowerScreen_spec.Room518a_WP1,701.0
12516.79,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
12516.79,TSL2_Keyboard_spec.Room518a_WP1,1485.0
12516.79,TSL2_Keyboard_spec.Room518a_WP2,3103.0
12516.79,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
12516.79,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
12516.79,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
12516.79,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
12617.99,Illuminance.Room518a_Ceiling,196.67
12617.99,TSL1_LowerScreen_spec.Room518a_WP1,701.0
12617.99,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
12617.99,TSL2_Keyboard_spec.Room518a_WP1,1485.0
12617.99,TSL2_Keyboard_spec.Room518a_WP2,3103.0
12617.99,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
12617.99,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
12617.99,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
12617.99,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
12719.15,Illuminance.Room518a_Ceiling,196.67
12719.15,TSL1_LowerScreen_spec.Room518a_WP1,701.0
12719.15,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
12719.15,TSL2_Keyboard_spec.Room518a_WP1,1485.0
12719.15,TSL2_Keyboard_spec.Room518a_WP2,3103.0
12719.15,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
12719.15,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
12719.15,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
12719.15,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
12820.33,Illuminance.Room518a_Ceiling,196.67
12820.33,TSL1_LowerScreen_spec.Room518a_WP1,701.0
12820.33,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
12820.33,TSL2_Keyboard_spec.Room518a_WP1,1485.0
12820.33,TSL2_Keyboard_spec.Room518a_WP2,3103.0
12820.33,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
12820.33,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
12820.33,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
12820.33,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
12921.05,Illuminance.Room518a_Ceiling,196.67
12921.05,TSL1_LowerScreen_spec.Room518a_WP1,701.0
12921.05,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
12921.05,TSL2_Keyboard_spec.Room518a_WP1,1485.0
12921.05,TSL2_Keyboard_spec.Room518a_WP2,3103.0
12921.05,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
12921.05,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
12921.05,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
12921.05,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
13021.29,Illuminance.Room518a_Ceiling,196.67
13021.29,TSL1_LowerScreen_spec.Room518a_WP1,701.0
13021.29,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
13021.29,TSL2_Keyboard_spec.Room518a_WP1,1485.0
13021.29,TSL2_Keyboard_spec.Room518a_WP2,3103.0
13021.29,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
13021.29,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
13021.29,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
13021.29,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
13122.52,Illuminance.Room518a_Ceiling,196.67
13122.52,TSL1_LowerScreen_spec.Room518a_WP1,701.0
13122.52,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
13122.52,TSL2_Keyboard_spec.Room518a_WP1,1485.0
13122.52,TSL2_Keyboard_spec.Room518a_WP2,3103.0
13122.52,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
13122.52,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
13122.52,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
13122.52,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
13223.61,Illuminance.Room518a_Ceiling,196.67
13223.61,TSL1_LowerScreen_spec.Room518a_WP1,701.0
13223.61,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
13223.61,TSL2_Keyboard_spec.Room518a_WP1,1485.0
13223.61,TSL2_Keyboard_spec.Room518a_WP2,3103.0
13223.61,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
13223.61,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
13223.61,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
13223.61,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
13324.76,Illuminance.Room518a_Ceiling,196.67
13324.76,TSL1_LowerScreen_spec.Room518a_WP1,701.0
13324.76,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
13324.76,TSL2_Keyboard_spec.Room518a_WP1,1485.0
13324.76,TSL2_Keyboard_spec.Room518a_WP2,3103.0
13324.76,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
13324.76,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
13324.76,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
13324.76,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
13425.95,Illuminance.Room518a_Ceiling,196.67
13425.95,TSL1_LowerScreen_spec.Room518a_WP1,701.0
13425.95,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
13425.95,TSL2_Keyboard_spec.Room518a_WP1,1485.0
13425.95,TSL2_Keyboard_spec.Room518a_WP2,3103.0
13425.95,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
13425.95,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
13425.95,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
13425.95,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
13527.08,Illuminance.Room518a_Ceiling,196.67
13527.08,TSL1_LowerScreen_spec.Room518a_WP1,701.0
13527.08,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
13527.08,TSL2_Keyboard_spec.Room518a_WP1,1485.0
13527.08,TSL2_Keyboard_spec.Room518a_WP2,3103.0
13527.08,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
13527.08,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
13527.08,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
13527.08,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
13628.29,Illuminance.Room518a_Ceiling,196.67
13628.29,TSL1_LowerScreen_spec.Room518a_WP1,701.0
13628.29,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
13628.29,TSL2_Keyboard_spec.Room518a_WP1,1485.0
13628.29,TSL2_Keyboard_spec.Room518a_WP2,3103.0
13628.29,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
13628.29,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
13628.29,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
13628.29,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
13729.41,Illuminance.Room518a_Ceiling,196.67
13729.41,TSL1_LowerScreen_spec.Room518a_WP1,701.0
13729.41,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
13729.41,TSL2_Keyboard_spec.Room518a_WP1,1485.0
13729.41,TSL2_Keyboard_spec.Room518a_WP2,3103.0
13729.41,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
13729.41,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
13729.41,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
13729.41,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
13830.61,Illuminance.Room518a_Ceiling,196.67
13830.61,TSL1_LowerScreen_spec.Room518a_WP1,701.0
13830.61,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
13830.61,TSL2_Keyboard_spec.Room518a_WP1,1485.0
13830.61,TSL2_Keyboard_spec.Room518a_WP2,3103.0
13830.61,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
13830.61,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
13830.61,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
13830.61,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
13931.8,Illuminance.Room518a_Ceiling,196.67
13931.8,TSL1_LowerScreen_spec.Room518a_WP1,701.0
13931.8,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
13931.8,TSL2_Keyboard_spec.Room518a_WP1,1485.0
13931.8,TSL2_Keyboard_spec.Room518a_WP2,3103.0
13931.8,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
13931.8,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
13931.8,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
13931.8,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
14032.99,Illuminance.Room518a_Ceiling,196.67
14032.99,TSL1_LowerScreen_spec.Room518a_WP1,701.0
14032.99,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
14032.99,TSL2_Keyboard_spec.Room518a_WP1,1485.0
14032.99,TSL2_Keyboard_spec.Room518a_WP2,3103.0
14032.99,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
14032.99,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
14032.99,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
14032.99,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
14134.18,Illuminance.Room518a_Ceiling,196.67
14134.18,TSL1_LowerScreen_spec.Room518a_WP1,701.0
14134.18,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
14134.18,TSL2_Keyboard_spec.Room518a_WP1,1485.0
14134.18,TSL2_Keyboard_spec.Room518a_WP2,3103.0
14134.18,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
14134.18,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
14134.18,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
14134.18,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
14234.77,Illuminance.Room518a_Ceiling,196.67
14234.77,TSL1_LowerScreen_spec.Room518a_WP1,701.0
14234.77,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
14234.77,TSL2_Keyboard_spec.Room518a_WP1,1485.0
14234.77,TSL2_Keyboard_spec.Room518a_WP2,3103.0
14234.77,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
14234.77,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
14234.77,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
14234.77,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
14335.97,Illuminance.Room518a_Ceiling,196.67
14335.97,TSL1_LowerScreen_spec.Room518a_WP1,701.0
14335.97,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
14335.97,TSL2_Keyboard_spec.Room518a_WP1,1485.0
14335.97,TSL2_Keyboard_spec.Room518a_WP2,3103.0
14335.97,TSL3_UpperScreen_spec.Room518a_WP1,1647.0
14335.97,TSL3_UpperScreen_spec.Room518a_WP2,2372.0
14335.97,TSL4_UpperScreen_spec.Room518a_WP1,1917.0
14335.97,TSL4_UpperScreen_spec.Room518a_WP2,6569.0
14437.17,Illuminance.Room518a_Ceiling,196.67
14437.17,TSL1_LowerScreen_spec.Room518a_WP1,701.0
14437.17,TSL1_LowerScreen_spec.Room518a_WP2,1661.0
